order_id,customer_id,order_date,region_id
ORD-00037144,CUS-001905,2024-08-19,REG-008
ORD-00037145,CUS-004163,2024-08-19,REG-008
ORD-00037146,CUS-000418,2024-08-19,REG-008
ORD-00037147,CUS-005641,2024-08-19,REG-008
ORD-00037148,CUS-002530,2024-08-19,REG-009
ORD-00037149,CUS-005940,2024-08-19,REG-009
ORD-00037150,CUS-000479,2024-08-19,REG-009
ORD-00037151,CUS-004839,2024-08-19,REG-009
ORD-00037152,CUS-000312,2024-08-19,REG-009
ORD-00037153,CUS-005034,2024-08-19,REG-009
ORD-00037154,CUS-002381,2024-08-19,REG-009
ORD-00037155,CUS-007078,2024-08-19,REG-009
ORD-00037156,CUS-006252,2024-08-19,REG-009
ORD-00037157,CUS-006133,2024-08-19,REG-010
ORD-00037158,CUS-004497,2024-08-19,REG-010
ORD-00037159,CUS-002201,2024-08-19,REG-010
ORD-00037160,CUS-003985,2024-08-19,REG-010
ORD-00037161,CUS-000655,2024-08-19,REG-010
ORD-00037162,CUS-006791,2024-08-20,REG-001
ORD-00037163,CUS-001208,2024-08-20,REG-001
ORD-00037164,CUS-001328,2024-08-20,REG-001
ORD-00037165,CUS-004139,2024-08-20,REG-001
ORD-00037166,CUS-007768,2024-08-20,REG-002
ORD-00037167,CUS-007990,2024-08-20,REG-002
ORD-00037168,CUS-000741,2024-08-20,REG-002
ORD-00037169,CUS-000673,2024-08-20,REG-002
ORD-00037170,CUS-004718,2024-08-20,REG-002
ORD-00037171,CUS-004957,2024-08-20,REG-003
ORD-00037172,CUS-005685,2024-08-20,REG-003
ORD-00037173,CUS-007879,2024-08-20,REG-003
ORD-00037174,CUS-007530,2024-08-20,REG-003
ORD-00037175,CUS-006144,2024-08-20,REG-003
ORD-00037176,CUS-005823,2024-08-20,REG-003
ORD-00037177,CUS-004741,2024-08-20,REG-003
ORD-00037178,CUS-001903,2024-08-20,REG-003
ORD-00037179,CUS-001409,2024-08-20,REG-004
ORD-00037180,CUS-001839,2024-08-20,REG-004
ORD-00037181,CUS-004617,2024-08-20,REG-004
ORD-00037182,CUS-003290,2024-08-20,REG-004
ORD-00037183,CUS-002381,2024-08-20,REG-004
ORD-00037184,CUS-002594,2024-08-20,REG-005
ORD-00037185,CUS-005900,2024-08-20,REG-005
ORD-00037186,CUS-007146,2024-08-20,REG-005
ORD-00037187,CUS-005182,2024-08-20,REG-005
ORD-00037188,CUS-002280,2024-08-20,REG-006
ORD-00037189,CUS-004622,2024-08-20,REG-006
ORD-00037190,CUS-000596,2024-08-20,REG-006
ORD-00037191,CUS-005898,2024-08-20,REG-007
ORD-00037192,CUS-003426,2024-08-20,REG-007
ORD-00037193,CUS-007805,2024-08-20,REG-007
ORD-00037194,CUS-006804,2024-08-20,REG-007
ORD-00037195,CUS-003690,2024-08-20,REG-007
ORD-00037196,CUS-003290,2024-08-20,REG-007
ORD-00037197,CUS-005480,2024-08-20,REG-007
ORD-00037198,CUS-000947,2024-08-20,REG-007
ORD-00037199,CUS-006847,2024-08-20,REG-007
ORD-00037200,CUS-000659,2024-08-20,REG-007
ORD-00037201,CUS-000352,2024-08-20,REG-008
ORD-00037202,CUS-006483,2024-08-20,REG-008
ORD-00037203,CUS-000212,2024-08-20,REG-008
ORD-00037204,CUS-007608,2024-08-20,REG-008
ORD-00037205,CUS-007421,2024-08-20,REG-008
ORD-00037206,CUS-004701,2024-08-20,REG-009
ORD-00037207,CUS-002059,2024-08-20,REG-009
ORD-00037208,CUS-005644,2024-08-20,REG-009
ORD-00037209,CUS-000859,2024-08-20,REG-009
ORD-00037210,CUS-002396,2024-08-20,REG-009
ORD-00037211,CUS-003676,2024-08-20,REG-009
ORD-00037212,CUS-007480,2024-08-20,REG-009
ORD-00037213,CUS-003048,2024-08-21,REG-001
ORD-00037214,CUS-007078,2024-08-21,REG-001
ORD-00037215,CUS-007531,2024-08-21,REG-001
ORD-00037216,CUS-002726,2024-08-21,REG-001
ORD-00037217,CUS-007078,2024-08-21,REG-001
ORD-00037218,CUS-004611,2024-08-21,REG-001
ORD-00037219,CUS-005345,2024-08-21,REG-001
ORD-00037220,CUS-006766,2024-08-21,REG-001
ORD-00037221,CUS-002790,2024-08-21,REG-001
ORD-00037222,CUS-004557,2024-08-21,REG-001
ORD-00037223,CUS-004696,2024-08-21,REG-001
ORD-00037224,CUS-001190,2024-08-21,REG-002
ORD-00037225,CUS-006847,2024-08-21,REG-002
ORD-00037226,CUS-002508,2024-08-21,REG-002
ORD-00037227,CUS-005596,2024-08-21,REG-002
ORD-00037228,CUS-005085,2024-08-21,REG-003
ORD-00037229,CUS-001273,2024-08-21,REG-003
ORD-00037230,CUS-000110,2024-08-21,REG-003
ORD-00037231,CUS-001180,2024-08-21,REG-003
ORD-00037232,CUS-000525,2024-08-21,REG-003
ORD-00037233,CUS-002014,2024-08-21,REG-004
ORD-00037234,CUS-004693,2024-08-21,REG-004
ORD-00037235,CUS-001703,2024-08-21,REG-004
ORD-00037236,CUS-001101,2024-08-21,REG-004
ORD-00037237,CUS-006251,2024-08-21,REG-004
ORD-00037238,CUS-004900,2024-08-21,REG-004
ORD-00037239,CUS-002813,2024-08-21,REG-005
ORD-00037240,CUS-006334,2024-08-21,REG-005
ORD-00037241,CUS-005480,2024-08-21,REG-005
ORD-00037242,CUS-006699,2024-08-21,REG-005
ORD-00037243,CUS-004461,2024-08-21,REG-006
ORD-00037244,CUS-004541,2024-08-21,REG-006
ORD-00037245,CUS-006744,2024-08-21,REG-007
ORD-00037246,CUS-005311,2024-08-21,REG-007
ORD-00037247,CUS-002166,2024-08-21,REG-007
ORD-00037248,CUS-006400,2024-08-21,REG-007
ORD-00037249,CUS-004557,2024-08-21,REG-007
ORD-00037250,CUS-000097,2024-08-21,REG-007
ORD-00037251,CUS-006226,2024-08-21,REG-008
ORD-00037252,CUS-004696,2024-08-21,REG-008
ORD-00037253,CUS-006396,2024-08-21,REG-008
ORD-00037254,CUS-002903,2024-08-21,REG-008
ORD-00037255,CUS-005711,2024-08-21,REG-008
ORD-00037256,CUS-004878,2024-08-21,REG-008
ORD-00037257,CUS-003830,2024-08-21,REG-008
ORD-00037258,CUS-000128,2024-08-21,REG-009
ORD-00037259,CUS-007988,2024-08-21,REG-009
ORD-00037260,CUS-000219,2024-08-21,REG-009
ORD-00037261,CUS-006769,2024-08-21,REG-009
ORD-00037262,CUS-000831,2024-08-21,REG-009
ORD-00037263,CUS-002423,2024-08-21,REG-009
ORD-00037264,CUS-005763,2024-08-21,REG-009
ORD-00037265,CUS-001043,2024-08-21,REG-009
ORD-00037266,CUS-006074,2024-08-21,REG-009
ORD-00037267,CUS-003181,2024-08-21,REG-009
ORD-00037268,CUS-002799,2024-08-21,REG-009
ORD-00037269,CUS-006482,2024-08-21,REG-009
ORD-00037270,CUS-006038,2024-08-21,REG-009
ORD-00037271,CUS-003697,2024-08-21,REG-009
ORD-00037272,CUS-001696,2024-08-21,REG-009
ORD-00037273,CUS-006866,2024-08-21,REG-009
ORD-00037274,CUS-007950,2024-08-21,REG-009
ORD-00037275,CUS-004899,2024-08-21,REG-009
ORD-00037276,CUS-005003,2024-08-21,REG-010
ORD-00037277,CUS-007078,2024-08-21,REG-010
ORD-00037278,CUS-006483,2024-08-21,REG-010
ORD-00037279,CUS-006424,2024-08-21,REG-010
ORD-00037280,CUS-002279,2024-08-21,REG-010
ORD-00037281,CUS-007608,2024-08-22,REG-001
ORD-00037282,CUS-006028,2024-08-22,REG-001
ORD-00037283,CUS-004585,2024-08-22,REG-001
ORD-00037284,CUS-001069,2024-08-22,REG-001
ORD-00037285,CUS-003965,2024-08-22,REG-001
ORD-00037286,CUS-004900,2024-08-22,REG-001
ORD-00037287,CUS-000480,2024-08-22,REG-001
ORD-00037288,CUS-002057,2024-08-22,REG-002
ORD-00037289,CUS-002974,2024-08-22,REG-002
ORD-00037290,CUS-006962,2024-08-22,REG-002
ORD-00037291,CUS-004427,2024-08-22,REG-002
ORD-00037292,CUS-005447,2024-08-22,REG-002
ORD-00037293,CUS-000370,2024-08-22,REG-003
ORD-00037294,CUS-002165,2024-08-22,REG-003
ORD-00037295,CUS-003845,2024-08-22,REG-003
ORD-00037296,CUS-005403,2024-08-22,REG-003
ORD-00037297,CUS-001571,2024-08-22,REG-004
ORD-00037298,CUS-002726,2024-08-22,REG-004
ORD-00037299,CUS-006279,2024-08-22,REG-004
ORD-00037300,CUS-005067,2024-08-22,REG-004
ORD-00037301,CUS-001958,2024-08-22,REG-004
ORD-00037302,CUS-002513,2024-08-22,REG-005
ORD-00037303,CUS-004772,2024-08-22,REG-005
ORD-00037304,CUS-002607,2024-08-22,REG-005
ORD-00037305,CUS-003966,2024-08-22,REG-005
ORD-00037306,CUS-001903,2024-08-22,REG-005
ORD-00037307,CUS-004949,2024-08-22,REG-005
ORD-00037308,CUS-000723,2024-08-22,REG-005
ORD-00037309,CUS-004726,2024-08-22,REG-006
ORD-00037310,CUS-004757,2024-08-22,REG-006
ORD-00037311,CUS-004522,2024-08-22,REG-006
ORD-00037312,CUS-004819,2024-08-22,REG-006
ORD-00037313,CUS-001841,2024-08-22,REG-006
ORD-00037314,CUS-004497,2024-08-22,REG-006
ORD-00037315,CUS-003655,2024-08-22,REG-007
ORD-00037316,CUS-000315,2024-08-22,REG-007
ORD-00037317,CUS-004636,2024-08-22,REG-008
ORD-00037318,CUS-007822,2024-08-22,REG-008
ORD-00037319,CUS-005460,2024-08-22,REG-008
ORD-00037320,CUS-001385,2024-08-22,REG-008
ORD-00037321,CUS-004396,2024-08-22,REG-008
ORD-00037322,CUS-005771,2024-08-22,REG-009
ORD-00037323,CUS-007078,2024-08-22,REG-009
ORD-00037324,CUS-001422,2024-08-22,REG-009
ORD-00037325,CUS-007959,2024-08-22,REG-009
ORD-00037326,CUS-007593,2024-08-22,REG-009
ORD-00037327,CUS-003319,2024-08-22,REG-009
ORD-00037328,CUS-003959,2024-08-22,REG-009
ORD-00037329,CUS-007561,2024-08-22,REG-009
ORD-00037330,CUS-004617,2024-08-22,REG-009
ORD-00037331,CUS-005480,2024-08-22,REG-009
ORD-00037332,CUS-007053,2024-08-22,REG-009
ORD-00037333,CUS-003083,2024-08-22,REG-010
ORD-00037334,CUS-007234,2024-08-22,REG-010
ORD-00037335,CUS-005050,2024-08-22,REG-010
ORD-00037336,CUS-002396,2024-08-22,REG-010
ORD-00037337,CUS-007078,2024-08-23,REG-001
ORD-00037338,CUS-006507,2024-08-23,REG-001
ORD-00037339,CUS-007657,2024-08-23,REG-001
ORD-00037340,CUS-003290,2024-08-23,REG-001
ORD-00037341,CUS-003027,2024-08-23,REG-001
ORD-00037342,CUS-005946,2024-08-23,REG-001
ORD-00037343,CUS-005480,2024-08-23,REG-001
ORD-00037344,CUS-007078,2024-08-23,REG-001
ORD-00037345,CUS-006666,2024-08-23,REG-002
ORD-00037346,CUS-001823,2024-08-23,REG-002
ORD-00037347,CUS-001349,2024-08-23,REG-002
ORD-00037348,CUS-006887,2024-08-23,REG-002
ORD-00037349,CUS-001073,2024-08-23,REG-002
ORD-00037350,CUS-003747,2024-08-23,REG-002
ORD-00037351,CUS-005530,2024-08-23,REG-002
ORD-00037352,CUS-007034,2024-08-23,REG-003
ORD-00037353,CUS-003529,2024-08-23,REG-003
ORD-00037354,CUS-003075,2024-08-23,REG-003
ORD-00037355,CUS-005289,2024-08-23,REG-003
ORD-00037356,CUS-006478,2024-08-23,REG-003
ORD-00037357,CUS-005213,2024-08-23,REG-003
ORD-00037358,CUS-001860,2024-08-23,REG-003
ORD-00037359,CUS-006458,2024-08-23,REG-003
ORD-00037360,CUS-001173,2024-08-23,REG-003
ORD-00037361,CUS-007089,2024-08-23,REG-004
ORD-00037362,CUS-003954,2024-08-23,REG-004
ORD-00037363,CUS-001447,2024-08-23,REG-004
ORD-00037364,CUS-001489,2024-08-23,REG-004
ORD-00037365,CUS-007203,2024-08-23,REG-004
ORD-00037366,CUS-003368,2024-08-23,REG-004
ORD-00037367,CUS-002529,2024-08-23,REG-004
ORD-00037368,CUS-004204,2024-08-23,REG-005
ORD-00037369,CUS-002692,2024-08-23,REG-005
ORD-00037370,CUS-006099,2024-08-23,REG-005
ORD-00037371,CUS-007247,2024-08-23,REG-005
ORD-00037372,CUS-002680,2024-08-23,REG-005
ORD-00037373,CUS-007163,2024-08-23,REG-005
ORD-00037374,CUS-004696,2024-08-23,REG-005
ORD-00037375,CUS-007237,2024-08-23,REG-006
ORD-00037376,CUS-007078,2024-08-23,REG-006
ORD-00037377,CUS-000659,2024-08-23,REG-006
ORD-00037378,CUS-003210,2024-08-23,REG-006
ORD-00037379,CUS-000786,2024-08-23,REG-006
ORD-00037380,CUS-007134,2024-08-23,REG-007
ORD-00037381,CUS-003782,2024-08-23,REG-007
ORD-00037382,CUS-002998,2024-08-23,REG-007
ORD-00037383,CUS-007792,2024-08-23,REG-007
ORD-00037384,CUS-000370,2024-08-23,REG-007
ORD-00037385,CUS-002598,2024-08-23,REG-007
ORD-00037386,CUS-004956,2024-08-23,REG-007
ORD-00037387,CUS-002994,2024-08-23,REG-008
ORD-00037388,CUS-004124,2024-08-23,REG-009
ORD-00037389,CUS-003083,2024-08-23,REG-009
ORD-00037390,CUS-001620,2024-08-23,REG-009
ORD-00037391,CUS-003591,2024-08-23,REG-009
ORD-00037392,CUS-003147,2024-08-23,REG-009
ORD-00037393,CUS-002165,2024-08-23,REG-009
ORD-00037394,CUS-003258,2024-08-23,REG-009
ORD-00037395,CUS-006870,2024-08-23,REG-009
ORD-00037396,CUS-000537,2024-08-23,REG-009
ORD-00037397,CUS-003631,2024-08-23,REG-009
ORD-00037398,CUS-000451,2024-08-23,REG-010
ORD-00037399,CUS-005457,2024-08-23,REG-010
ORD-00037400,CUS-005073,2024-08-24,REG-001
ORD-00037401,CUS-002297,2024-08-24,REG-001
ORD-00037402,CUS-002692,2024-08-24,REG-001
ORD-00037403,CUS-001534,2024-08-24,REG-001
ORD-00037404,CUS-004116,2024-08-24,REG-001
ORD-00037405,CUS-007988,2024-08-24,REG-001
ORD-00037406,CUS-004116,2024-08-24,REG-002
ORD-00037407,CUS-000593,2024-08-24,REG-002
ORD-00037408,CUS-001796,2024-08-24,REG-002
ORD-00037409,CUS-005833,2024-08-24,REG-002
ORD-00037410,CUS-006934,2024-08-24,REG-002
ORD-00037411,CUS-000943,2024-08-24,REG-002
ORD-00037412,CUS-001674,2024-08-24,REG-002
ORD-00037413,CUS-004650,2024-08-24,REG-003
ORD-00037414,CUS-007073,2024-08-24,REG-003
ORD-00037415,CUS-006440,2024-08-24,REG-003
ORD-00037416,CUS-000189,2024-08-24,REG-003
ORD-00037417,CUS-006156,2024-08-24,REG-004
ORD-00037418,CUS-003076,2024-08-24,REG-004
ORD-00037419,CUS-006076,2024-08-24,REG-004
ORD-00037420,CUS-001575,2024-08-24,REG-005
ORD-00037421,CUS-004088,2024-08-24,REG-005
ORD-00037422,CUS-000099,2024-08-24,REG-005
ORD-00037423,CUS-006483,2024-08-24,REG-005
ORD-00037424,CUS-005900,2024-08-24,REG-005
ORD-00037425,CUS-000451,2024-08-24,REG-005
ORD-00037426,CUS-005611,2024-08-24,REG-005
ORD-00037427,CUS-006378,2024-08-24,REG-005
ORD-00037428,CUS-003642,2024-08-24,REG-005
ORD-00037429,CUS-007430,2024-08-24,REG-005
ORD-00037430,CUS-001451,2024-08-24,REG-006
ORD-00037431,CUS-004306,2024-08-24,REG-006
ORD-00037432,CUS-004018,2024-08-24,REG-006
ORD-00037433,CUS-001190,2024-08-24,REG-006
ORD-00037434,CUS-003302,2024-08-24,REG-006
ORD-00037435,CUS-004956,2024-08-24,REG-006
ORD-00037436,CUS-000295,2024-08-24,REG-007
ORD-00037437,CUS-000395,2024-08-24,REG-007
ORD-00037438,CUS-004098,2024-08-24,REG-008
ORD-00037439,CUS-006530,2024-08-24,REG-008
ORD-00037440,CUS-006404,2024-08-24,REG-008
ORD-00037441,CUS-002392,2024-08-24,REG-008
ORD-00037442,CUS-004019,2024-08-24,REG-009
ORD-00037443,CUS-007840,2024-08-24,REG-009
ORD-00037444,CUS-001527,2024-08-24,REG-009
ORD-00037445,CUS-002726,2024-08-24,REG-009
ORD-00037446,CUS-004848,2024-08-24,REG-009
ORD-00037447,CUS-005452,2024-08-24,REG-009
ORD-00037448,CUS-002306,2024-08-24,REG-009
ORD-00037449,CUS-003012,2024-08-24,REG-009
ORD-00037450,CUS-005386,2024-08-24,REG-010
ORD-00037451,CUS-005906,2024-08-24,REG-010
ORD-00037452,CUS-000037,2024-08-24,REG-010
ORD-00037453,CUS-002659,2024-08-24,REG-010
ORD-00037454,CUS-006558,2024-08-24,REG-010
ORD-00037455,CUS-004306,2024-08-24,REG-010
ORD-00037456,CUS-007362,2024-08-24,REG-010
ORD-00037457,CUS-002711,2024-08-24,REG-010
ORD-00037458,CUS-007936,2024-08-25,REG-001
ORD-00037459,CUS-006081,2024-08-25,REG-001
ORD-00037460,CUS-003813,2024-08-25,REG-001
ORD-00037461,CUS-002175,2024-08-25,REG-001
ORD-00037462,CUS-007088,2024-08-25,REG-001
ORD-00037463,CUS-003603,2024-08-25,REG-001
ORD-00037464,CUS-001272,2024-08-25,REG-001
ORD-00037465,CUS-001206,2024-08-25,REG-002
ORD-00037466,CUS-007050,2024-08-25,REG-002
ORD-00037467,CUS-001646,2024-08-25,REG-002
ORD-00037468,CUS-004557,2024-08-25,REG-002
ORD-00037469,CUS-005161,2024-08-25,REG-002
ORD-00037470,CUS-000476,2024-08-25,REG-002
ORD-00037471,CUS-000632,2024-08-25,REG-002
ORD-00037472,CUS-004948,2024-08-25,REG-002
ORD-00037473,CUS-004055,2024-08-25,REG-002
ORD-00037474,CUS-003201,2024-08-25,REG-003
ORD-00037475,CUS-001512,2024-08-25,REG-003
ORD-00037476,CUS-005181,2024-08-25,REG-003
ORD-00037477,CUS-005003,2024-08-25,REG-003
ORD-00037478,CUS-001464,2024-08-25,REG-003
ORD-00037479,CUS-005992,2024-08-25,REG-003
ORD-00037480,CUS-005336,2024-08-25,REG-003
ORD-00037481,CUS-007467,2024-08-25,REG-003
ORD-00037482,CUS-003815,2024-08-25,REG-003
ORD-00037483,CUS-007078,2024-08-25,REG-003
ORD-00037484,CUS-006912,2024-08-25,REG-004
ORD-00037485,CUS-004696,2024-08-25,REG-004
ORD-00037486,CUS-002070,2024-08-25,REG-004
ORD-00037487,CUS-000057,2024-08-25,REG-004
ORD-00037488,CUS-005130,2024-08-25,REG-004
ORD-00037489,CUS-004876,2024-08-25,REG-004
ORD-00037490,CUS-004451,2024-08-25,REG-004
ORD-00037491,CUS-002559,2024-08-25,REG-005
ORD-00037492,CUS-006061,2024-08-25,REG-005
ORD-00037493,CUS-007078,2024-08-25,REG-005
ORD-00037494,CUS-004973,2024-08-25,REG-005
ORD-00037495,CUS-005128,2024-08-25,REG-005
ORD-00037496,CUS-005510,2024-08-25,REG-005
ORD-00037497,CUS-005218,2024-08-25,REG-005
ORD-00037498,CUS-006613,2024-08-25,REG-006
ORD-00037499,CUS-004956,2024-08-25,REG-006
ORD-00037500,CUS-001749,2024-08-25,REG-006
ORD-00037501,CUS-000395,2024-08-25,REG-006
ORD-00037502,CUS-006156,2024-08-25,REG-006
ORD-00037503,CUS-000376,2024-08-25,REG-006
ORD-00037504,CUS-004557,2024-08-25,REG-006
ORD-00037505,CUS-003519,2024-08-25,REG-006
ORD-00037506,CUS-003294,2024-08-25,REG-007
ORD-00037507,CUS-006515,2024-08-25,REG-007
ORD-00037508,CUS-007078,2024-08-25,REG-007
ORD-00037509,CUS-005206,2024-08-25,REG-007
ORD-00037510,CUS-002656,2024-08-25,REG-007
ORD-00037511,CUS-003031,2024-08-25,REG-007
ORD-00037512,CUS-003802,2024-08-25,REG-008
ORD-00037513,CUS-001977,2024-08-25,REG-008
ORD-00037514,CUS-004958,2024-08-25,REG-008
ORD-00037515,CUS-007768,2024-08-25,REG-008
ORD-00037516,CUS-001447,2024-08-25,REG-008
ORD-00037517,CUS-005134,2024-08-25,REG-009
ORD-00037518,CUS-006828,2024-08-25,REG-009
ORD-00037519,CUS-005503,2024-08-25,REG-009
ORD-00037520,CUS-004846,2024-08-25,REG-009
ORD-00037521,CUS-003137,2024-08-25,REG-009
ORD-00037522,CUS-004606,2024-08-25,REG-009
ORD-00037523,CUS-001145,2024-08-25,REG-009
ORD-00037524,CUS-007077,2024-08-25,REG-009
ORD-00037525,CUS-003959,2024-08-25,REG-009
ORD-00037526,CUS-005401,2024-08-25,REG-009
ORD-00037527,CUS-004964,2024-08-25,REG-010
ORD-00037528,CUS-001646,2024-08-25,REG-010
ORD-00037529,CUS-005289,2024-08-25,REG-010
ORD-00037530,CUS-006691,2024-08-26,REG-001
ORD-00037531,CUS-002908,2024-08-26,REG-001
ORD-00037532,CUS-000446,2024-08-26,REG-001
ORD-00037533,CUS-007379,2024-08-26,REG-001
ORD-00037534,CUS-003974,2024-08-26,REG-001
ORD-00037535,CUS-006703,2024-08-26,REG-001
ORD-00037536,CUS-004441,2024-08-26,REG-001
ORD-00037537,CUS-003969,2024-08-26,REG-001
ORD-00037538,CUS-002593,2024-08-26,REG-001
ORD-00037539,CUS-002721,2024-08-26,REG-001
ORD-00037540,CUS-007296,2024-08-26,REG-001
ORD-00037541,CUS-004311,2024-08-26,REG-002
ORD-00037542,CUS-000138,2024-08-26,REG-002
ORD-00037543,CUS-002425,2024-08-26,REG-002
ORD-00037544,CUS-001349,2024-08-26,REG-002
ORD-00037545,CUS-004606,2024-08-26,REG-002
ORD-00037546,CUS-006070,2024-08-26,REG-002
ORD-00037547,CUS-001320,2024-08-26,REG-003
ORD-00037548,CUS-000816,2024-08-26,REG-003
ORD-00037549,CUS-003656,2024-08-26,REG-003
ORD-00037550,CUS-001181,2024-08-26,REG-003
ORD-00037551,CUS-006599,2024-08-26,REG-003
ORD-00037552,CUS-003222,2024-08-26,REG-003
ORD-00037553,CUS-002817,2024-08-26,REG-004
ORD-00037554,CUS-002007,2024-08-26,REG-004
ORD-00037555,CUS-004624,2024-08-26,REG-004
ORD-00037556,CUS-006038,2024-08-26,REG-004
ORD-00037557,CUS-006781,2024-08-26,REG-004
ORD-00037558,CUS-005017,2024-08-26,REG-004
ORD-00037559,CUS-007476,2024-08-26,REG-005
ORD-00037560,CUS-007078,2024-08-26,REG-005
ORD-00037561,CUS-001083,2024-08-26,REG-005
ORD-00037562,CUS-006267,2024-08-26,REG-005
ORD-00037563,CUS-003121,2024-08-26,REG-005
ORD-00037564,CUS-004497,2024-08-26,REG-005
ORD-00037565,CUS-001268,2024-08-26,REG-005
ORD-00037566,CUS-006481,2024-08-26,REG-005
ORD-00037567,CUS-001903,2024-08-26,REG-006
ORD-00037568,CUS-007633,2024-08-26,REG-006
ORD-00037569,CUS-007651,2024-08-26,REG-006
ORD-00037570,CUS-004175,2024-08-26,REG-006
ORD-00037571,CUS-002710,2024-08-26,REG-006
ORD-00037572,CUS-001042,2024-08-26,REG-006
ORD-00037573,CUS-006887,2024-08-26,REG-006
ORD-00037574,CUS-003932,2024-08-26,REG-006
ORD-00037575,CUS-006182,2024-08-26,REG-006
ORD-00037576,CUS-007772,2024-08-26,REG-006
ORD-00037577,CUS-003776,2024-08-26,REG-007
ORD-00037578,CUS-005717,2024-08-26,REG-007
ORD-00037579,CUS-007711,2024-08-26,REG-008
ORD-00037580,CUS-007551,2024-08-26,REG-008
ORD-00037581,CUS-006825,2024-08-26,REG-008
ORD-00037582,CUS-006411,2024-08-26,REG-008
ORD-00037583,CUS-006907,2024-08-26,REG-008
ORD-00037584,CUS-006411,2024-08-26,REG-008
ORD-00037585,CUS-006804,2024-08-26,REG-008
ORD-00037586,CUS-007078,2024-08-26,REG-009
ORD-00037587,CUS-004759,2024-08-26,REG-009
ORD-00037588,CUS-002310,2024-08-26,REG-009
ORD-00037589,CUS-006148,2024-08-26,REG-009
ORD-00037590,CUS-006319,2024-08-26,REG-009
ORD-00037591,CUS-000289,2024-08-26,REG-009
ORD-00037592,CUS-005871,2024-08-26,REG-009
ORD-00037593,CUS-003847,2024-08-26,REG-009
ORD-00037594,CUS-002188,2024-08-26,REG-010
ORD-00037595,CUS-006790,2024-08-26,REG-010
ORD-00037596,CUS-005174,2024-08-26,REG-010
ORD-00037597,CUS-007397,2024-08-26,REG-010
ORD-00037598,CUS-003147,2024-08-26,REG-010
ORD-00037599,CUS-002624,2024-08-27,REG-001
ORD-00037600,CUS-001316,2024-08-27,REG-001
ORD-00037601,CUS-004771,2024-08-27,REG-001
ORD-00037602,CUS-007078,2024-08-27,REG-001
ORD-00037603,CUS-002396,2024-08-27,REG-001
ORD-00037604,CUS-001899,2024-08-27,REG-001
ORD-00037605,CUS-002372,2024-08-27,REG-002
ORD-00037606,CUS-004240,2024-08-27,REG-002
ORD-00037607,CUS-000113,2024-08-27,REG-002
ORD-00037608,CUS-003771,2024-08-27,REG-002
ORD-00037609,CUS-007362,2024-08-27,REG-003
ORD-00037610,CUS-004878,2024-08-27,REG-003
ORD-00037611,CUS-005042,2024-08-27,REG-003
ORD-00037612,CUS-005042,2024-08-27,REG-003
ORD-00037613,CUS-001345,2024-08-27,REG-003
ORD-00037614,CUS-007127,2024-08-27,REG-003
ORD-00037615,CUS-007068,2024-08-27,REG-003
ORD-00037616,CUS-004696,2024-08-27,REG-003
ORD-00037617,CUS-001302,2024-08-27,REG-004
ORD-00037618,CUS-003626,2024-08-27,REG-004
ORD-00037619,CUS-005150,2024-08-27,REG-004
ORD-00037620,CUS-006311,2024-08-27,REG-004
ORD-00037621,CUS-001397,2024-08-27,REG-004
ORD-00037622,CUS-004936,2024-08-27,REG-005
ORD-00037623,CUS-005173,2024-08-27,REG-005
ORD-00037624,CUS-000769,2024-08-27,REG-005
ORD-00037625,CUS-004696,2024-08-27,REG-005
ORD-00037626,CUS-007659,2024-08-27,REG-005
ORD-00037627,CUS-002711,2024-08-27,REG-005
ORD-00037628,CUS-002998,2024-08-27,REG-005
ORD-00037629,CUS-000505,2024-08-27,REG-005
ORD-00037630,CUS-004035,2024-08-27,REG-005
ORD-00037631,CUS-004148,2024-08-27,REG-005
ORD-00037632,CUS-002168,2024-08-27,REG-005
ORD-00037633,CUS-001145,2024-08-27,REG-006
ORD-00037634,CUS-004424,2024-08-27,REG-006
ORD-00037635,CUS-000133,2024-08-27,REG-006
ORD-00037636,CUS-005838,2024-08-27,REG-006
ORD-00037637,CUS-007362,2024-08-27,REG-007
ORD-00037638,CUS-004810,2024-08-27,REG-007
ORD-00037639,CUS-007078,2024-08-27,REG-007
ORD-00037640,CUS-005185,2024-08-27,REG-007
ORD-00037641,CUS-007162,2024-08-27,REG-007
ORD-00037642,CUS-005186,2024-08-27,REG-007
ORD-00037643,CUS-002759,2024-08-27,REG-008
ORD-00037644,CUS-004248,2024-08-27,REG-008
ORD-00037645,CUS-007714,2024-08-27,REG-008
ORD-00037646,CUS-000192,2024-08-27,REG-008
ORD-00037647,CUS-004952,2024-08-27,REG-009
ORD-00037648,CUS-002469,2024-08-27,REG-009
ORD-00037649,CUS-001642,2024-08-27,REG-009
ORD-00037650,CUS-007395,2024-08-27,REG-009
ORD-00037651,CUS-007145,2024-08-27,REG-009
ORD-00037652,CUS-001912,2024-08-27,REG-009
ORD-00037653,CUS-004846,2024-08-27,REG-009
ORD-00037654,CUS-002638,2024-08-27,REG-009
ORD-00037655,CUS-004921,2024-08-27,REG-010
ORD-00037656,CUS-005326,2024-08-27,REG-010
ORD-00037657,CUS-004500,2024-08-27,REG-010
ORD-00037658,CUS-000947,2024-08-28,REG-001
ORD-00037659,CUS-003070,2024-08-28,REG-001
ORD-00037660,CUS-001462,2024-08-28,REG-001
